latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.143,17.575,328.2,1.8,1.3,2018-09-22,1205,A,80,6.0NRT,297.4,36.9,D
-7.772,20.115,324.3,1.2,1.1,2018-09-22,1205,A,58,6.0NRT,301.7,15,D
-7.774,20.105,325.1,1.2,1.1,2018-09-22,1205,A,65,6.0NRT,298.3,17.7,D
-8.155,16.975,325.9,2,1.4,2018-09-22,1205,A,58,6.0NRT,298.4,39.7,D
-8.067,17.541,328.1,1.8,1.3,2018-09-22,1205,A,75,6.0NRT,298,42.4,D
-8.07,17.525,338.8,1.8,1.3,2018-09-22,1205,A,77,6.0NRT,298.6,78.6,D
-8.142,16.974,318.5,2,1.4,2018-09-22,1205,A,31,6.0NRT,296.7,20.7,D
-8.35,15.368,317.6,2.7,1.6,2018-09-22,1205,A,48,6.0NRT,290.6,34.7,D
-8.058,17.523,319.6,1.8,1.3,2018-09-22,1205,A,60,6.0NRT,300.8,20.7,D
-8.368,15.108,317.1,2.8,1.6,2018-09-22,1205,A,37,6.0NRT,294.1,42,D
-8.384,14.615,312.1,3.1,1.7,2018-09-22,1205,A,19,6.0NRT,293.7,26,D
-7.103,24.136,332.4,1.1,1,2018-09-22,1205,A,76,6.0NRT,306.9,16.3,D
-7.104,24.127,340.7,1.1,1,2018-09-22,1205,A,90,6.0NRT,305.1,30.4,D
-8.336,14.891,317.7,3,1.6,2018-09-22,1205,A,57,6.0NRT,294.6,38.1,D
-6.824,25.862,318.9,1.3,1.1,2018-09-22,1205,A,39,6.0NRT,300.2,8.6,D
-7.758,19.325,319.4,1.3,1.1,2018-09-22,1205,A,45,6.0NRT,300,13.7,D
-8.35,14.888,314.7,3,1.6,2018-09-22,1205,A,24,6.0NRT,294.9,28,D
-7.748,19.323,318.8,1.3,1.1,2018-09-22,1205,A,43,6.0NRT,300.9,13.7,D
-8.336,14.886,317.7,3,1.6,2018-09-22,1205,A,64,6.0NRT,294.5,40.7,D
-8.323,14.747,315.5,3,1.7,2018-09-22,1205,A,36,6.0NRT,295,29.8,D
-8.327,14.72,315.6,3,1.7,2018-09-22,1205,A,35,6.0NRT,294.4,33.9,D
-8.333,14.549,313.7,3.1,1.7,2018-09-22,1205,A,51,6.0NRT,292.9,40.4,D
-8.244,14.901,316,2.9,1.6,2018-09-22,1205,A,32,6.0NRT,294.2,30.9,D
-6.952,24.426,328.7,1.1,1,2018-09-22,1205,A,38,6.0NRT,300.3,18.6,D
-8.24,14.921,313.4,2.9,1.6,2018-09-22,1205,A,44,6.0NRT,294.2,22.8,D
-5.744,32.04,328.8,4,1.9,2018-09-22,1205,A,76,6.0NRT,307.1,89.8,D
-6.618,26.475,325.6,1.4,1.2,2018-09-22,1205,A,67,6.0NRT,304.5,16.7,D
-8.235,14.84,316.7,3,1.6,2018-09-22,1205,A,51,6.0NRT,295.6,29.5,D
-8.239,14.813,315.3,3,1.6,2018-09-22,1205,A,54,6.0NRT,295.9,25.1,D
-8.197,15.022,318.2,2.9,1.6,2018-09-22,1205,A,66,6.0NRT,292.9,47.7,D
-8.201,14.996,319.1,2.9,1.6,2018-09-22,1205,A,64,6.0NRT,294.6,49.8,D
-6.685,25.894,335.3,1.3,1.1,2018-09-22,1205,A,84,6.0NRT,303.6,35.7,D
-7.872,17.453,320.8,1.8,1.3,2018-09-22,1205,A,64,6.0NRT,300.3,25.2,D
-7.874,17.436,341.3,1.8,1.3,2018-09-22,1205,A,79,6.0NRT,300.7,91.3,D
-6.964,23.958,328.4,1,1,2018-09-22,1205,A,79,6.0NRT,307.9,13.5,D
-6.965,23.949,323.7,1,1,2018-09-22,1205,A,64,6.0NRT,306.4,7.4,D
-6.65,25.985,351.4,1.3,1.1,2018-09-22,1205,A,95,6.0NRT,302.2,80.8,D
-5.745,31.683,326.2,3.7,1.8,2018-09-22,1205,A,61,6.0NRT,305.4,70.8,D
-6.466,26.881,326,1.5,1.2,2018-09-22,1205,A,50,6.0NRT,305.8,12.9,D
-6.453,26.893,331.3,1.5,1.2,2018-09-22,1205,A,72,6.0NRT,305.4,23.2,D
-6.455,26.879,327.9,1.5,1.2,2018-09-22,1205,A,47,6.0NRT,306,16,D
-6.597,25.875,323.7,1.3,1.1,2018-09-22,1205,A,66,6.0NRT,303.4,14.6,D
-8.109,14.765,325.8,3,1.6,2018-09-22,1205,A,77,6.0NRT,296.7,76.3,D
-7.038,22.616,320.1,1,1,2018-09-22,1205,A,66,6.0NRT,298.9,11.5,D
-7.039,22.607,323.9,1,1,2018-09-22,1205,A,75,6.0NRT,299.9,15.4,D
-8.105,14.785,319.8,3,1.6,2018-09-22,1205,A,69,6.0NRT,295.1,44.5,D
-8.109,14.758,321.7,3,1.6,2018-09-22,1205,A,72,6.0NRT,296.9,55.4,D
-8.08,14.863,315.7,2.9,1.6,2018-09-22,1205,A,45,6.0NRT,295.5,30,D
-7.683,17.679,328.4,1.7,1.3,2018-09-22,1205,A,81,6.0NRT,298.6,46.5,D
-8.058,14.806,349.9,3,1.6,2018-09-22,1205,A,95,6.0NRT,294.2,261.7,D
-6.817,23.828,321.4,1,1,2018-09-22,1205,A,64,6.0NRT,302.5,7,D
-7.687,17.566,313.9,1.8,1.3,2018-09-22,1205,A,42,6.0NRT,296.7,12.2,D
-8.057,14.696,317,3,1.7,2018-09-22,1205,A,50,6.0NRT,295,39.2,D
-8.06,14.67,317.6,3,1.7,2018-09-22,1205,A,44,6.0NRT,293.9,44.9,D
-8.053,14.349,312.3,3.2,1.7,2018-09-22,1205,A,9,6.0NRT,293.9,26.1,D
-8.057,14.319,315,3.2,1.7,2018-09-22,1205,A,56,6.0NRT,293.7,37.7,D
-6.004,29.037,325.9,2.3,1.5,2018-09-22,1205,A,68,6.0NRT,308.4,23.3,D
-8.028,14.797,317.7,3,1.6,2018-09-22,1205,A,11,6.0NRT,295.7,39.6,D
-6.292,27.042,326.2,1.6,1.2,2018-09-22,1205,A,71,6.0NRT,307.3,20.1,D
-8.057,14.345,314.7,3.2,1.7,2018-09-22,1205,A,55,6.0NRT,294,37,D
-8.061,14.315,312.7,3.2,1.7,2018-09-22,1205,A,36,6.0NRT,293.6,29.1,D
-8.065,14.163,312.5,3.3,1.7,2018-09-22,1205,A,37,6.0NRT,293,31.9,D
-6.465,25.595,322,1.3,1.1,2018-09-22,1205,A,47,6.0NRT,300.6,9.7,D
-6.455,25.594,327.4,1.3,1.1,2018-09-22,1205,A,74,6.0NRT,303.1,18.2,D
-6.266,26.767,322.8,1.5,1.2,2018-09-22,1205,A,25,6.0NRT,303.6,14,D
-7.823,15.606,316.5,2.5,1.5,2018-09-22,1205,A,62,6.0NRT,295,36.8,D
-7.899,14.994,319.6,2.9,1.6,2018-09-22,1205,A,62,6.0NRT,294.6,49.6,D
-7.902,14.968,316.5,2.9,1.6,2018-09-22,1205,A,34,6.0NRT,294.3,40.4,D
-7.526,17.826,313.4,1.7,1.3,2018-09-22,1205,A,53,6.0NRT,297.1,12.3,D
-7.763,16.101,314.9,2.3,1.5,2018-09-22,1205,A,56,6.0NRT,294.2,23.9,D
-7.912,14.988,319.9,2.9,1.6,2018-09-22,1205,A,50,6.0NRT,295.1,48.7,D
-7.761,16.015,318.7,2.4,1.5,2018-09-22,1205,A,39,6.0NRT,293.2,30.9,D
-6.195,26.919,328.5,1.6,1.2,2018-09-22,1205,A,43,6.0NRT,310,18,D
-6.995,21.36,314.6,1,1,2018-09-22,1205,A,57,6.0NRT,299,6.6,D
-7.71,15.987,332.2,2.4,1.5,2018-09-22,1205,A,84,6.0NRT,292.3,86.6,D
-7.713,15.966,319.1,2.4,1.5,2018-09-22,1205,A,46,6.0NRT,294.2,33.8,D
-7.88,14.66,317.1,3,1.7,2018-09-22,1205,A,35,6.0NRT,296.5,39.1,D
-7.901,14.493,316.6,3.1,1.7,2018-09-22,1205,A,25,6.0NRT,295.9,37.6,D
-7.048,20.849,317.5,1.1,1,2018-09-22,1205,A,58,6.0NRT,294.4,10,D
-7.802,15.157,312.4,2.8,1.6,2018-09-22,1205,A,25,6.0NRT,293.5,21.3,D
-7.851,14.765,313.5,3,1.6,2018-09-22,1205,A,32,6.0NRT,297.3,36.1,D
-7.59,16.715,321.8,2.1,1.4,2018-09-22,1205,A,73,6.0NRT,299.9,27.2,D
-6.109,27.11,333.1,1.6,1.3,2018-09-22,1205,A,81,6.0NRT,304.7,42.1,D
-6.111,27.095,321.4,1.6,1.2,2018-09-22,1205,A,58,6.0NRT,303.3,14.6,D
-6.664,23.36,320.6,1,1,2018-09-22,1205,A,68,6.0NRT,302.1,8,D
-7.939,13.658,321.7,3.6,1.8,2018-09-22,1205,A,65,6.0NRT,293.2,58,D
-6.11,27.104,331.5,1.6,1.3,2018-09-22,1205,A,79,6.0NRT,304.8,37.6,D
-7.59,16.71,319.2,2.1,1.4,2018-09-22,1205,A,59,6.0NRT,299.8,18.8,D
-7.888,14.487,318.2,3.1,1.7,2018-09-22,1205,A,18,6.0NRT,295.6,46.1,D
-5.95,28.096,321.7,1.9,1.4,2018-09-22,1205,A,56,6.0NRT,305.8,17.7,D
-6.027,27.427,321.7,1.7,1.3,2018-09-22,1205,A,46,6.0NRT,303.4,15.6,D
-7.944,13.687,322.3,3.6,1.8,2018-09-22,1205,A,73,6.0NRT,293.5,71,D
-7.948,13.655,325.4,3.6,1.8,2018-09-22,1205,A,77,6.0NRT,293.5,90.2,D
-6.281,25.661,321.3,1.3,1.1,2018-09-22,1205,A,49,6.0NRT,297.2,12.9,D
-6.016,27.347,342.7,1.7,1.3,2018-09-22,1205,A,89,6.0NRT,302.5,75,D
-7.778,14.752,316.3,3,1.6,2018-09-22,1205,A,61,6.0NRT,293.5,47.3,D
-7.805,14.532,317.4,3.1,1.7,2018-09-22,1205,A,64,6.0NRT,295.8,32.7,D
-5.603,29.895,321,2.7,1.6,2018-09-22,1205,A,47,6.0NRT,301.7,32.9,D
-6.018,27.255,359,1.7,1.3,2018-09-22,1205,A,99,6.0NRT,305.2,146.6,D
-6.02,27.24,364.3,1.7,1.3,2018-09-22,1205,A,100,6.0NRT,303.9,175.5,D
-7.608,15.969,320.3,2.4,1.5,2018-09-22,1205,A,71,6.0NRT,298,40,D
-7.611,15.948,319.6,2.4,1.5,2018-09-22,1205,A,70,6.0NRT,297.3,38.4,D
-7.291,18.049,319.2,1.6,1.3,2018-09-22,1205,A,68,6.0NRT,297.1,23,D
-7.293,18.034,316.1,1.6,1.3,2018-09-22,1205,A,63,6.0NRT,297,16.6,D
-6.859,21.086,317.5,1.1,1,2018-09-22,1205,A,50,6.0NRT,299.1,8.9,D
-7.389,17.147,319.9,1.9,1.3,2018-09-22,1205,A,71,6.0NRT,298.7,23.6,D
-5.636,29.191,323.2,2.4,1.5,2018-09-22,1205,A,55,6.0NRT,303.7,29.3,D
-7.651,14.916,329,2.9,1.6,2018-09-22,1205,A,81,6.0NRT,295.2,94.6,D
-7.659,14.727,324.1,3,1.6,2018-09-22,1205,A,75,6.0NRT,295,70.5,D
-7.663,14.7,334.2,3,1.6,2018-09-22,1205,A,85,6.0NRT,296.1,131.1,D
-7.65,14.911,328.3,2.9,1.6,2018-09-22,1205,A,80,6.0NRT,295.3,92.3,D
-7.66,14.723,329.3,3,1.6,2018-09-22,1205,A,81,6.0NRT,295.3,100.2,D
-7.663,14.696,326.9,3,1.6,2018-09-22,1205,A,79,6.0NRT,296.1,84,D
-6.242,24.82,318.7,1.2,1.1,2018-09-22,1205,A,52,6.0NRT,300.5,10.1,D
-6.038,25.986,402.5,1.4,1.2,2018-09-22,1205,A,100,6.0NRT,305.9,398.5,D
-6.04,25.974,325.8,1.4,1.2,2018-09-22,1205,A,67,6.0NRT,302.9,16,D
-6.028,25.984,350,1.4,1.2,2018-09-22,1205,A,94,6.0NRT,307.8,78,D
-6.574,22.261,320.6,1,1,2018-09-22,1205,A,56,6.0NRT,297.8,10.8,D
-5.58,28.801,321.2,2.2,1.4,2018-09-22,1205,A,58,6.0NRT,303.6,22.6,D
-7.404,16.036,314.4,2.3,1.5,2018-09-22,1205,A,58,6.0NRT,296.3,21.1,D
-6.035,25.802,326,1.3,1.1,2018-09-22,1205,A,28,6.0NRT,306.3,16.4,D
-5.581,28.794,320.6,2.2,1.4,2018-09-22,1205,A,47,6.0NRT,304,19.5,D
-7.407,16.03,315.5,2.3,1.5,2018-09-22,1205,A,62,6.0NRT,296.1,22.7,D
-5.476,29.129,324.6,2.4,1.5,2018-09-22,1205,A,68,6.0NRT,305.6,31,D
-5.479,29.108,343.2,2.4,1.5,2018-09-22,1205,A,90,6.0NRT,305.6,127,D
-5.53,28.786,324.7,2.2,1.4,2018-09-22,1205,A,68,6.0NRT,305.9,35.4,D
-5.557,28.608,340.1,2.2,1.4,2018-09-22,1205,A,87,6.0NRT,302.2,100.8,D
-7.522,14.729,324.2,3,1.6,2018-09-22,1205,A,52,6.0NRT,292.3,72.4,D
-7.508,14.727,340.1,3,1.6,2018-09-22,1205,A,89,6.0NRT,291.7,169.3,D
-7.529,14.56,320.8,3,1.7,2018-09-22,1205,A,71,6.0NRT,296.2,58.9,D
-7.568,14.251,318.4,3.2,1.7,2018-09-22,1205,A,67,6.0NRT,295.5,49.3,D
-7.524,14.475,318.4,3.1,1.7,2018-09-22,1205,A,52,6.0NRT,295.9,40,D
-5.494,28.761,324.6,2.2,1.4,2018-09-22,1205,A,68,6.0NRT,305.4,32.7,D
-6.247,23.822,330.4,1,1,2018-09-22,1205,A,0,6.0NRT,299.8,17.6,D
-7.475,14.749,322.4,2.9,1.6,2018-09-22,1205,A,67,6.0NRT,292.9,68.7,D
-7.478,14.723,349.9,3,1.6,2018-09-22,1205,A,95,6.0NRT,292,266.9,D
-7.519,14.274,313.9,3.2,1.7,2018-09-22,1205,A,46,6.0NRT,295.2,26.9,D
-7.537,14.126,323.3,3.3,1.7,2018-09-22,1205,A,75,6.0NRT,295.1,84.8,D
-7.489,14.748,337.9,2.9,1.6,2018-09-22,1205,A,88,6.0NRT,291.8,162.2,D
-7.475,14.745,331.2,2.9,1.6,2018-09-22,1205,A,83,6.0NRT,292.9,120,D
-7.478,14.718,340.7,3,1.6,2018-09-22,1205,A,90,6.0NRT,291.8,184.2,D
-7.067,17.68,314.4,1.7,1.3,2018-09-22,1205,A,58,6.0NRT,295.7,16.2,D
-7.5,14.44,317,3.1,1.7,2018-09-22,1205,A,44,6.0NRT,295.4,33.2,D
-7.522,14.271,314.3,3.2,1.7,2018-09-22,1205,A,52,6.0NRT,295,28.7,D
-7.541,14.122,323.2,3.3,1.7,2018-09-22,1205,A,75,6.0NRT,295,84.2,D
-7.488,14.41,315.4,3.1,1.7,2018-09-22,1205,A,20,6.0NRT,296.1,27.6,D
-5.394,28.901,341,2.3,1.5,2018-09-22,1205,A,88,6.0NRT,306,108,D
-5.397,28.88,330.3,2.3,1.5,2018-09-22,1205,A,77,6.0NRT,304.8,53.7,D
-6.399,22.196,315.2,1,1,2018-09-22,1205,A,58,6.0NRT,298.1,5.4,D
-6.861,18.865,314.5,1.4,1.2,2018-09-22,1205,A,45,6.0NRT,296.9,12.9,D
-7.368,14.647,337.8,3,1.6,2018-09-22,1205,A,88,6.0NRT,297.4,152.5,D
-7.371,14.619,332.2,3,1.6,2018-09-22,1205,A,84,6.0NRT,296.2,112.1,D
-7.398,14.399,321.2,3.1,1.7,2018-09-22,1205,A,65,6.0NRT,296.3,52.8,D
-5.546,27.725,323.2,1.8,1.3,2018-09-22,1205,A,42,6.0NRT,304.6,16.6,D
-7.367,14.639,344.2,3,1.6,2018-09-22,1205,A,92,6.0NRT,297.5,207.6,D
-7.371,14.612,319.7,3,1.6,2018-09-22,1205,A,70,6.0NRT,295.9,43,D
-7.399,14.392,320.2,3.1,1.7,2018-09-22,1205,A,67,6.0NRT,296.4,48.8,D
-6.448,21.331,321.4,1,1,2018-09-22,1205,A,70,6.0NRT,298.1,11.9,D
-6.477,21.056,338.2,1.1,1,2018-09-22,1205,A,89,6.0NRT,288.7,38.4,D
-6.478,21.047,313.5,1.1,1,2018-09-22,1205,A,54,6.0NRT,290.2,6.9,D
-6.289,22.32,317.1,1,1,2018-09-22,1205,A,64,6.0NRT,298.1,7.9,D
-6.85,18.183,317.5,1.6,1.2,2018-09-22,1205,A,62,6.0NRT,298.6,17.8,D
-7.019,16.897,324.7,2,1.4,2018-09-22,1205,A,59,6.0NRT,300.1,38.1,D
-6.407,21.353,316.3,1,1,2018-09-22,1205,A,48,6.0NRT,296.7,6.7,D
-6.409,21.344,315.4,1,1,2018-09-22,1205,A,44,6.0NRT,297.4,6.3,D
-6.453,21.024,333.1,1.1,1,2018-09-22,1205,A,85,6.0NRT,296.3,28.4,D
-7.016,16.892,324.7,2,1.4,2018-09-22,1205,A,55,6.0NRT,300.2,36.6,D
-6.13,23.053,318.6,1,1,2018-09-22,1205,A,48,6.0NRT,300.4,9.4,D
-7.333,13.962,317.4,3.4,1.7,2018-09-22,1205,A,46,6.0NRT,294.3,45.3,D
-5.211,28.902,354.5,2.3,1.5,2018-09-22,1205,A,97,6.0NRT,305.1,212.5,D
-5.214,28.881,328.1,2.3,1.5,2018-09-22,1205,A,75,6.0NRT,303.2,57.3,D
-5.519,26.917,326.9,1.6,1.2,2018-09-22,1205,A,72,6.0NRT,304.6,20.4,D
-5.521,26.902,328.1,1.6,1.2,2018-09-22,1205,A,75,6.0NRT,304.3,23.3,D
-7.228,14.672,316.2,3,1.6,2018-09-22,1205,A,56,6.0NRT,295.8,28.7,D
-7.398,13.311,320.6,3.8,1.8,2018-09-22,1205,A,62,6.0NRT,294.4,56.3,D
-6.821,17.621,312,1.7,1.3,2018-09-22,1205,A,51,6.0NRT,295.1,11.1,D
-6.898,17.036,321.6,1.9,1.3,2018-09-22,1205,A,64,6.0NRT,301.4,21.4,D
-6.9,17.018,334.9,1.9,1.3,2018-09-22,1205,A,87,6.0NRT,300.3,65.9,D
-4.764,31.393,325.5,3.7,1.8,2018-09-22,1205,A,69,6.0NRT,301.3,93.4,D
-5.168,28.917,322.8,2.3,1.5,2018-09-22,1205,A,38,6.0NRT,305.1,27.6,D
-6.358,20.985,314.2,1.1,1,2018-09-22,1205,A,32,6.0NRT,294.9,7.1,D
-6.886,17.033,341.4,1.9,1.3,2018-09-22,1205,A,91,6.0NRT,298.5,91.1,D
-6.888,17.016,362.7,1.9,1.3,2018-09-22,1205,A,100,6.0NRT,297.9,216.7,D
-6.822,17.63,313.2,1.7,1.3,2018-09-22,1205,A,38,6.0NRT,295,11.9,D
-6.728,18.225,315.7,1.5,1.2,2018-09-22,1205,A,62,6.0NRT,296.4,14.5,D
-6.893,17.028,366.9,1.9,1.3,2018-09-22,1205,A,100,6.0NRT,301.1,246.6,D
-6.896,17.01,343.3,1.9,1.3,2018-09-22,1205,A,92,6.0NRT,298.7,102.6,D
-7.391,13.303,321.1,3.8,1.8,2018-09-22,1205,A,51,6.0NRT,294.3,60.7,D
-5.171,28.91,324.4,2.3,1.5,2018-09-22,1205,A,63,6.0NRT,304.7,34.7,D
-4.772,31.386,328.1,3.7,1.8,2018-09-22,1205,A,74,6.0NRT,300.7,116.7,D
-6.855,17.126,313.3,1.9,1.3,2018-09-22,1205,A,58,6.0NRT,296.4,15.2,D
-6.812,17.357,321.7,1.8,1.3,2018-09-22,1205,A,75,6.0NRT,296.7,32.4,D
-5.128,28.925,327.6,2.3,1.5,2018-09-22,1205,A,55,6.0NRT,307.4,42.7,D
-6.274,21.131,325.7,1.1,1,2018-09-22,1205,A,79,6.0NRT,294.9,18.1,D
-5.105,28.901,324.1,2.3,1.5,2018-09-22,1205,A,34,6.0NRT,306.2,28,D
-6.118,22.1,318.5,1,1,2018-09-22,1205,A,48,6.0NRT,297.8,10.3,D
-5.109,28.896,327.6,2.3,1.5,2018-09-22,1205,A,56,6.0NRT,306.3,39.9,D
-6.301,20.689,319,1.1,1,2018-09-22,1205,A,68,6.0NRT,298.9,10.7,D
-5.46,26.457,345.8,1.5,1.2,2018-09-22,1205,A,92,6.0NRT,297.8,65.8,D
-5.449,26.456,488.3,1.5,1.2,2018-09-22,1205,A,100,6.0NRT,312.5,2385.8,D
-6.756,17.278,314.1,1.8,1.3,2018-09-22,1205,A,49,6.0NRT,292.8,15.3,D
-5.095,28.728,325.5,2.2,1.5,2018-09-22,1205,A,47,6.0NRT,296.7,46,D
-5.438,26.454,340.2,1.5,1.2,2018-09-22,1205,A,78,6.0NRT,300.1,53.7,D
-6.726,17.405,309.7,1.8,1.3,2018-09-22,1205,A,29,6.0NRT,292.6,8.7,D
-6.744,17.276,312.7,1.8,1.3,2018-09-22,1205,A,30,6.0NRT,293.1,12.4,D
-5.795,23.899,325.4,1.1,1,2018-09-22,1205,A,76,6.0NRT,296.6,17.1,D
-7.251,13.175,323.1,3.9,1.8,2018-09-22,1205,A,76,6.0NRT,292.2,90.4,D
-5.926,22.937,317.9,1,1,2018-09-22,1205,A,47,6.0NRT,300.9,7.9,D
-5.017,28.883,326.1,2.3,1.5,2018-09-22,1205,A,43,6.0NRT,307.4,36.8,D
-6.486,18.852,337.2,1.4,1.2,2018-09-22,1205,A,88,6.0NRT,298.5,52.9,D
-7.245,13.167,321,3.9,1.8,2018-09-22,1205,A,66,6.0NRT,292.1,70.8,D
-6.41,19.119,322.3,1.3,1.1,2018-09-22,1205,A,68,6.0NRT,296.1,20.9,D
-5.985,22.069,317.1,1,1,2018-09-22,1205,A,57,6.0NRT,295.7,9.2,D
-6.97,14.779,314.1,2.9,1.6,2018-09-22,1205,A,37,6.0NRT,294.2,25.6,D
-4.963,28.722,335,2.3,1.5,2018-09-22,1205,A,83,6.0NRT,304.6,74.4,D
-6.941,14.776,313.6,2.9,1.6,2018-09-22,1205,A,29,6.0NRT,294.6,28.2,D
-4.913,28.955,328.8,2.4,1.5,2018-09-22,1205,A,67,6.0NRT,308.1,45.7,D
-4.918,28.951,326.4,2.4,1.5,2018-09-22,1205,A,58,6.0NRT,308.4,32.8,D
-6.94,14.771,315.1,2.9,1.6,2018-09-22,1205,A,34,6.0NRT,294.5,33.8,D
-6.931,14.389,317.7,3.1,1.7,2018-09-22,1205,A,68,6.0NRT,296.1,39,D
-7.01,13.772,315.5,3.4,1.7,2018-09-22,1205,A,40,6.0NRT,294.7,31.9,D
-4.557,30.82,326.9,3.4,1.7,2018-09-22,1205,A,73,6.0NRT,301.6,88.1,D
-4.561,30.79,328.5,3.3,1.7,2018-09-22,1205,A,75,6.0NRT,302.9,98.5,D
-4.864,28.861,326.8,2.3,1.5,2018-09-22,1205,A,50,6.0NRT,309.6,29.4,D
-4.867,28.839,327.4,2.3,1.5,2018-09-22,1205,A,58,6.0NRT,308.8,34.6,D
-5.792,22.648,315.7,1,1,2018-09-22,1205,A,61,6.0NRT,296.8,7,D
-6.891,14.093,319.7,3.2,1.7,2018-09-22,1205,A,34,6.0NRT,295.8,35.3,D
-5.773,22.2,318.2,1,1,2018-09-22,1205,A,59,6.0NRT,299.7,8.5,D
-6.871,14.143,323.7,3.2,1.7,2018-09-22,1205,A,76,6.0NRT,296.2,66.6,D
-6.875,14.114,319.5,3.2,1.7,2018-09-22,1205,A,71,6.0NRT,296.2,40.6,D
-6.879,14.085,325.8,3.2,1.7,2018-09-22,1205,A,79,6.0NRT,296.8,72.8,D
-4.715,29.045,335.4,2.4,1.5,2018-09-22,1205,A,84,6.0NRT,300.7,102.8,D
-4.377,31.065,322.5,3.5,1.8,2018-09-22,1205,A,42,6.0NRT,299.4,68.1,D
-4.721,29.041,319.6,2.4,1.5,2018-09-22,1205,A,50,6.0NRT,299.1,33.7,D
-4.708,29.039,328.4,2.4,1.5,2018-09-22,1205,A,77,6.0NRT,300.8,65.3,D
-4.384,31.061,325.2,3.5,1.8,2018-09-22,1205,A,61,6.0NRT,301.5,86,D
-4.648,28.985,323.3,2.4,1.5,2018-09-22,1205,A,59,6.0NRT,305.8,23.5,D
-6.76,14.066,321.2,3.2,1.7,2018-09-22,1205,A,73,6.0NRT,295.1,53,D
-4.911,27.21,351.5,1.7,1.3,2018-09-22,1205,A,95,6.0NRT,295.1,125.7,D
-5.711,21.8,322.1,1,1,2018-09-22,1205,A,76,6.0NRT,293.9,13.9,D
-6.226,18.056,335.2,1.6,1.2,2018-09-22,1205,A,87,6.0NRT,297.4,55.4,D
-6.51,15.793,316.7,2.3,1.5,2018-09-22,1205,A,24,6.0NRT,294.6,26.5,D
-5.603,22.426,314.4,1,1,2018-09-22,1205,A,58,6.0NRT,294.3,5.4,D
-6.655,14.534,317.5,3,1.6,2018-09-22,1205,A,64,6.0NRT,295.8,33.7,D
-6.747,14.058,322.7,3.2,1.7,2018-09-22,1205,A,75,6.0NRT,294.9,60.4,D
-6.479,15.847,320.7,2.3,1.5,2018-09-22,1205,A,72,6.0NRT,294.5,36.7,D
-6.491,15.762,333.2,2.4,1.5,2018-09-22,1205,A,85,6.0NRT,292.1,84.8,D
-6.493,15.741,318.5,2.4,1.5,2018-09-22,1205,A,45,6.0NRT,292.5,26.2,D
-6.651,14.553,317.2,3,1.6,2018-09-22,1205,A,66,6.0NRT,295.6,34.9,D
-5.556,22.302,312.7,1,1,2018-09-22,1205,A,32,6.0NRT,295,3.8,D
-6.671,14.047,314.7,3.2,1.7,2018-09-22,1205,A,59,6.0NRT,294.9,25.8,D
-4.535,28.941,330.6,2.4,1.5,2018-09-22,1205,A,79,6.0NRT,308.3,47.7,D
-6.408,15.879,316.7,2.3,1.5,2018-09-22,1205,A,28,6.0NRT,293.5,19.9,D
-6.449,15.561,328.9,2.4,1.5,2018-09-22,1205,A,81,6.0NRT,293.9,70.2,D
-4.521,28.939,327.2,2.4,1.5,2018-09-22,1205,A,67,6.0NRT,306.6,33.3,D
-6.56,14.568,324.9,2.9,1.6,2018-09-22,1205,A,77,6.0NRT,296.4,63.2,D
-6.563,14.542,329.8,3,1.6,2018-09-22,1205,A,82,6.0NRT,296.6,90.9,D
-6.675,14.043,315.4,3.2,1.7,2018-09-22,1205,A,57,6.0NRT,294.8,28.1,D
-6.455,15.556,315.8,2.4,1.5,2018-09-22,1205,A,15,6.0NRT,292.9,21.2,D
-4.527,28.935,337.8,2.4,1.5,2018-09-22,1205,A,86,6.0NRT,307.3,88.1,D
-5.488,22.396,312,1,1,2018-09-22,1205,A,29,6.0NRT,293.1,4.5,D
-6.441,15.554,321.7,2.4,1.5,2018-09-22,1205,A,69,6.0NRT,295.1,42.3,D
-6.574,14.565,317.4,2.9,1.6,2018-09-22,1205,A,55,6.0NRT,296,29.2,D
-4.52,28.89,328.3,2.4,1.5,2018-09-22,1205,A,77,6.0NRT,307.3,42.5,D
-5.275,23.814,321.4,1.1,1,2018-09-22,1205,A,68,6.0NRT,303.6,11,D
-6.394,15.808,315.6,2.3,1.5,2018-09-22,1205,A,61,6.0NRT,295.8,18.8,D
-6.559,14.563,327.8,2.9,1.6,2018-09-22,1205,A,80,6.0NRT,296.4,80.6,D
-6.563,14.537,323.3,3,1.6,2018-09-22,1205,A,75,6.0NRT,296.7,56.2,D
-6.637,13.855,318.6,3.4,1.7,2018-09-22,1205,A,68,6.0NRT,294.6,45.6,D
-4.487,28.928,328.4,2.4,1.5,2018-09-22,1205,A,76,6.0NRT,306.7,41.8,D
-6.587,14.002,334.6,3.3,1.7,2018-09-22,1205,A,86,6.0NRT,294.7,147.2,D
-6.59,13.971,343,3.3,1.7,2018-09-22,1205,A,91,6.0NRT,294.5,223.4,D
-6.325,15.925,340.7,2.3,1.5,2018-09-22,1205,A,90,6.0NRT,297.8,126,D
-6.327,15.904,344.9,2.3,1.5,2018-09-22,1205,A,92,6.0NRT,298.4,150.1,D
